2026-03-25 10:41:23 | ERROR    | logging:callHandlers:1706 - Failed to get current user: Supabase client not initialized. Check credentials.
2026-03-25 10:41:23 | INFO     | app.core.middleware:dispatch:50 - Response: GET /api/v1/auth/me status=401 duration=0.001s
2026-03-25 10:41:23 | INFO     | logging:callHandlers:1706 - HTTP Request: GET http://testserver/api/v1/auth/me "HTTP/1.1 401 Unauthorized"
2026-03-25 10:41:23 | ERROR    | logging:callHandlers:1706 - Password reset request failed: Supabase client not initialized. Check credentials.
2026-03-25 10:41:23 | WARNING  | logging:callHandlers:1706 - Password reset request failed for test@example.com: Supabase client not initialized. Check credentials.
2026-03-25 10:41:23 | INFO     | app.core.middleware:dispatch:50 - Response: POST /api/v1/auth/forgot-password status=200 duration=0.003s
2026-03-25 10:41:23 | INFO     | logging:callHandlers:1706 - HTTP Request: POST http://testserver/api/v1/auth/forgot-password "HTTP/1.1 200 OK"
2026-03-25 10:41:23 | INFO     | app.core.middleware:dispatch:50 - Response: POST /api/v1/auth/reset-password status=501 duration=0.002s
2026-03-25 10:41:23 | INFO     | logging:callHandlers:1706 - HTTP Request: POST http://testserver/api/v1/auth/reset-password "HTTP/1.1 501 Not Implemented"
2026-03-25 10:41:23 | INFO     | app.core.middleware:dispatch:50 - Response: GET /health status=200 duration=0.001s
2026-03-25 10:41:23 | INFO     | logging:callHandlers:1706 - HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2026-03-25 10:41:23 | INFO     | app.core.middleware:dispatch:50 - Response: GET /health status=200 duration=0.001s
2026-03-25 10:41:23 | INFO     | logging:callHandlers:1706 - HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
